samplingdate	covidcases_DEU	covidcases_DNK	coviddeaths_DEU	coviddeaths_DNK	CHindex_DEU	CHindex_DNK	Sindex_DEU	Sindex_DNK	movement_change_DEU	movement_change_DNK	stilled_users_change_DEU	stilled_users_change_DNK
2021-11-06	4709488.0	400145.0	96346.0	2735.0	49.87	39.15	31.29	18.31	-0.00207	0.0	0.23765	0.0
2021-11-07	4709488.0	402561.0	96346.0	2738.0	49.87	39.15	31.28	18.31	-0.00139	0.0	0.37479	0.0
2021-11-07	4709488.0	402561.0	96346.0	2738.0	49.87	39.15	31.28	18.31	0.0	0.0322	0.0	0.22669
2021-11-08	4782546.0	404855.0	96558.0	2740.0	49.86	39.15	31.27	18.31	0.0	-0.00112	0.0	0.15626
2021-11-08	4782546.0	404855.0	96558.0	2740.0	49.86	39.15	31.27	18.31	0.02772	0.0	0.1873	0.0
2021-11-09	4804378.0	407417.0	96727.0	2742.0	49.85	39.15	31.24	18.31	0.0	0.00131	0.0	0.15465
2021-11-09	4804378.0	407417.0	96727.0	2742.0	49.85	39.15	31.24	18.31	0.04253	0.0	0.18108	0.0
2021-11-10	4844054.0	410434.0	96963.0	2745.0	51.02	39.15	33.06	18.3	0.01679	0.0	0.18382	0.0
2021-11-10	4844054.0	410434.0	96963.0	2745.0	51.02	39.15	33.06	18.3	0.0	0.00175	0.0	0.14999
2021-11-11	4894250.0	412566.0	97198.0	2749.0	51.0	39.15	33.04	18.3	0.0	0.00534	0.0	0.1488
2021-11-11	4894250.0	412566.0	97198.0	2749.0	51.0	39.15	33.04	18.3	0.00847	0.0	0.1812	0.0
2021-11-12	4942890.0	417151.0	97389.0	2753.0	50.99	46.23	33.01	29.32	-0.00627	0.0	0.18011	0.0
2021-11-12	4942890.0	417151.0	97389.0	2753.0	50.99	46.23	33.01	29.32	0.0	-0.02614	0.0	0.14342
2021-11-13	4942890.0	420099.0	97389.0	2760.0	50.98	46.23	33.01	29.32	0.0	0.0277	0.0	0.20819
2021-11-13	4942890.0	420099.0	97389.0	2760.0	50.98	46.23	33.01	29.32	-0.02184	0.0	0.24423	0.0
2021-11-14	4942890.0	423322.0	97389.0	2767.0	50.98	46.22	33.01	29.31	-0.02153	0.0	0.37911	0.0
2021-11-14	4942890.0	423322.0	97389.0	2767.0	50.98	46.22	33.01	29.31	0.0	-0.00484	0.0	0.24312
2021-11-15	5045076.0	426992.0	97715.0	2772.0	60.82	46.22	48.31	29.3	-0.46981	0.0	0.41265	0.0
2021-11-15	5045076.0	426992.0	97715.0	2772.0	60.82	46.22	48.31	29.3	0.0	-0.43681	0.0	0.35041
2021-11-16	5077124.0	430891.0	97980.0	2781.0	60.8	46.21	48.29	29.29	0.0	-0.07605	0.0	0.13852
2021-11-16	5077124.0	430891.0	97980.0	2781.0	60.8	46.21	48.29	29.29	-0.10696	0.0	0.19806	0.0
2021-11-17	5129950.0	434798.0	98274.0	2786.0	60.79	46.21	48.27	29.29	-0.47797	0.0	0.35033	0.0
2021-11-17	5129950.0	434798.0	98274.0	2786.0	60.79	46.21	48.27	29.29	0.0	-0.48102	0.0	0.30562
2021-11-18	5195321.0	438811.0	98538.0	2792.0	60.78	46.2	48.25	29.28	0.0	-0.01519	0.0	0.15309
2021-11-18	5195321.0	438811.0	98538.0	2792.0	60.78	46.2	48.25	29.28	-0.01246	0.0	0.18769	0.0
2021-11-19	5248291.0	442881.0	98739.0	2797.0	60.77	46.2	48.23	29.27	-0.03124	0.0	0.18941	0.0
2021-11-19	5248291.0	442881.0	98739.0	2797.0	60.77	46.2	48.23	29.27	0.0	-0.04124	0.0	0.14849
2021-11-20	5248291.0	446676.0	98739.0	2807.0	60.76	46.19	48.22	29.26	0.0	-0.0023	0.0	0.20797
2021-11-20	5248291.0	446676.0	98739.0	2807.0	60.76	46.19	48.22	29.26	-0.0238	0.0	0.24525	0.0
2021-11-21	5248291.0	450091.0	98739.0	2810.0	60.76	46.19	48.22	29.26	0.0	0.00846	0.0	0.23576
2021-11-21	5248291.0	450091.0	98739.0	2810.0	60.76	46.19	48.22	29.26	-0.03571	0.0	0.381	0.0
2021-11-22	5385585.0	453802.0	99124.0	2816.0	60.75	46.18	48.21	29.25	0.0	0.00623	0.0	0.15722
2021-11-22	5385585.0	453802.0	99124.0	2816.0	60.75	46.18	48.21	29.25	0.01683	0.0	0.19154	0.0
2021-11-23	5430911.0	458001.0	99433.0	2820.0	60.74	46.18	48.19	29.24	0.0	-0.04529	0.0	0.15896
2021-11-23	5430911.0	458001.0	99433.0	2820.0	60.74	46.18	48.19	29.24	-0.04275	0.0	0.20423	0.0
2021-11-24	5497795.0	462427.0	99768.0	2829.0	60.72	46.17	48.16	29.23	0.0	-0.1964	0.0	0.17473
2021-11-24	5497795.0	462427.0	99768.0	2829.0	60.72	46.17	48.16	29.23	-0.1959	0.0	0.21615	0.0
2021-11-25	5573756.0	466817.0	100119.0	2841.0	60.71	46.17	48.14	29.22	-0.00755	0.0	0.18972	0.0
2021-11-25	5573756.0	466817.0	100119.0	2841.0	60.71	46.17	48.14	29.22	0.0	-0.00535	0.0	0.15504
2021-11-26	5650170.0	470893.0	100476.0	2850.0	60.69	47.94	48.12	31.98	0.0	-0.00046	0.0	0.14157
2021-11-26	5650170.0	470893.0	100476.0	2850.0	60.69	47.94	48.12	31.98	-0.01046	0.0	0.18798	0.0
2021-11-27	5650170.0	474637.0	100476.0	2863.0	60.69	47.94	48.11	31.98	-0.03665	0.0	0.24891	0.0
2021-11-27	5650170.0	474637.0	100476.0	2863.0	60.69	47.94	48.11	31.98	0.0	0.00549	0.0	0.20523
2021-11-28	5650170.0	478927.0	100476.0	2872.0	60.68	47.93	48.11	31.97	0.0	-0.01316	0.0	0.24066
2021-11-28	5650170.0	478927.0	100476.0	2872.0	60.68	47.93	48.11	31.97	-0.06365	0.0	0.39213	0.0
2021-11-29	5791060.0	483253.0	100956.0	2883.0	60.68	47.93	48.09	31.96	0.02148	0.0	0.19318	0.0
2021-11-29	5791060.0	483253.0	100956.0	2883.0	60.68	47.93	48.09	31.96	0.0	0.00807	0.0	0.16638
2021-11-30	5836813.0	487401.0	101344.0	2895.0	60.66	50.3	48.07	31.95	-0.07994	0.0	0.24047	0.0
2021-11-30	5836813.0	487401.0	101344.0	2895.0	60.66	50.3	48.07	31.95	0.0	-0.08728	0.0	0.20881
2021-12-01	5903999.0	492521.0	101790.0	2909.0	60.64	50.29	48.04	31.93	0.0	-0.46495	0.0	0.31901
2021-12-01	5903999.0	492521.0	101790.0	2909.0	60.64	50.29	48.04	31.93	-0.47653	0.0	0.36683	0.0
2021-12-02	5977208.0	497201.0	102178.0	2912.0	60.63	50.28	48.02	31.92	-0.22288	0.0	0.23697	0.0
2021-12-02	5977208.0	497201.0	102178.0	2912.0	60.63	50.28	48.02	31.92	0.0	-0.22575	0.0	0.20292
2021-12-03	6051560.0	501760.0	102568.0	2927.0	60.61	50.27	48.0	31.91	-0.31272	0.0	0.31186	0.0
2021-12-03	6051560.0	501760.0	102568.0	2927.0	60.61	50.27	48.0	31.91	0.0	-0.31102	0.0	0.25797
2021-12-04	6051560.0	506085.0	102568.0	2939.0	60.61	50.27	47.99	31.9	-0.33088	0.0	0.42064	0.0
2021-12-04	6051560.0	506085.0	102568.0	2939.0	60.61	50.27	47.99	31.9	0.0	-0.23223	0.0	0.33697
2021-12-05	6051560.0	509111.0	102568.0	2946.0	60.6	50.26	47.98	31.9	0.0	-0.12541	0.0	0.28964
2021-12-05	6051560.0	509111.0	102568.0	2946.0	60.6	50.26	47.98	31.9	-0.24821	0.0	0.48244	0.0
2021-12-06	6185961.0	516257.0	103121.0	2956.0	60.6	50.25	47.97	31.88	-0.33286	0.0	0.36074	0.0
2021-12-06	6185961.0	516257.0	103121.0	2956.0	60.6	50.25	47.97	31.88	0.0	-0.33352	0.0	0.30328
2021-12-07	6222020.0	522581.0	103520.0	2965.0	60.58	50.24	47.94	31.86	0.0	-0.02492	0.0	0.16681
2021-12-07	6222020.0	522581.0	103520.0	2965.0	60.58	50.24	47.94	31.86	0.00451	0.0	0.19817	0.0
2021-12-08	6291621.0	529210.0	104047.0	2972.0	60.56	50.23	47.92	31.84	-0.01607	0.0	0.20161	0.0
2021-12-08	6291621.0	529210.0	104047.0	2972.0	60.56	50.23	47.92	31.84	0.0	-0.02667	0.0	0.16738
2021-12-09	6362232.0	536195.0	104512.0	2983.0	60.54	50.22	47.89	31.83	0.0	-0.03633	0.0	0.16222
2021-12-09	6362232.0	536195.0	104512.0	2983.0	60.54	50.22	47.89	31.83	-0.0305	0.0	0.19417	0.0
2021-12-10	6423520.0	542794.0	104996.0	2996.0	60.53	50.21	47.87	31.82	0.0	-0.07107	0.0	0.16287
2021-12-10	6423520.0	542794.0	104996.0	2996.0	60.53	50.21	47.87	31.82	-0.04822	0.0	0.19168	0.0
2021-12-11	6423520.0	548400.0	104996.0	3005.0	60.52	50.21	47.85	31.81	0.0	-0.03609	0.0	0.22004
2021-12-11	6423520.0	548400.0	104996.0	3005.0	60.52	50.21	47.85	31.81	-0.02692	0.0	0.24936	0.0
2021-12-12	6423520.0	554389.0	104996.0	3014.0	60.52	50.2	47.84	31.8	0.0	-0.06805	0.0	0.25385
2021-12-12	6423520.0	554389.0	104996.0	3014.0	60.52	50.2	47.84	31.8	-0.13752	0.0	0.42086	0.0
2021-12-13	6531606.0	562188.0	105754.0	3023.0	60.51	50.19	47.83	31.79	0.0	-0.03578	0.0	0.17253
2021-12-13	6531606.0	562188.0	105754.0	3023.0	60.51	50.19	47.83	31.79	0.00183	0.0	0.19695	0.0
2021-12-14	6562429.0	570502.0	106227.0	3030.0	60.49	50.18	47.8	31.77	0.00938	0.0	0.19556	0.0
2021-12-14	6562429.0	570502.0	106227.0	3030.0	60.49	50.18	47.8	31.77	0.0	-0.03384	0.0	0.16165
2021-12-15	6613730.0	579275.0	106680.0	3039.0	60.46	50.18	47.76	31.76	0.01369	0.0	0.19525	0.0
2021-12-15	6613730.0	579275.0	106680.0	3039.0	60.46	50.18	47.76	31.76	0.0	-0.04619	0.0	0.17083
2021-12-16	6670407.0	589274.0	107202.0	3051.0	60.44	50.17	47.72	31.74	0.0	-0.03917	0.0	0.15995
2021-12-16	6670407.0	589274.0	107202.0	3051.0	60.44	50.17	47.72	31.74	-0.00188	0.0	0.19028	0.0
2021-12-17	6721375.0	600468.0	107639.0	3054.0	60.42	50.16	47.69	31.73	0.0	-0.09072	0.0	0.16754
2021-12-17	6721375.0	600468.0	107639.0	3054.0	60.42	50.16	47.69	31.73	-0.00815	0.0	0.19009	0.0
2021-12-18	6721375.0	609062.0	107639.0	3067.0	60.4	50.15	47.67	31.72	0.02433	0.0	0.24102	0.0
2021-12-18	6721375.0	609062.0	107639.0	3067.0	60.4	50.15	47.67	31.72	0.0	-0.02875	0.0	0.22095
2021-12-19	6721375.0	617274.0	107639.0	3076.0	60.4	50.14	47.66	31.71	0.0	-0.02846	0.0	0.24323
2021-12-19	6721375.0	617274.0	107639.0	3076.0	60.4	50.14	47.66	31.71	-0.06791	0.0	0.39516	0.0
2021-12-20	6809622.0	627356.0	108352.0	3084.0	60.38	50.13	47.64	31.69	0.0	-0.04779	0.0	0.18431
2021-12-20	6809622.0	627356.0	108352.0	3084.0	60.38	50.13	47.64	31.69	0.0186	0.0	0.19633	0.0
2021-12-21	6833050.0	647934.0	108814.0	3144.0	60.36	50.12	47.6	31.67	0.0	-0.05172	0.0	0.18945
2021-12-21	6833050.0	647934.0	108814.0	3144.0	60.36	50.12	47.6	31.67	0.00881	0.0	0.20639	0.0
2021-12-22	6878709.0	661320.0	109324.0	3158.0	60.34	50.11	47.56	31.65	0.01442	0.0	0.2064	0.0
2021-12-22	6878709.0	661320.0	109324.0	3158.0	60.34	50.11	47.56	31.65	0.0	-0.03223	0.0	0.18978
2021-12-23	6923636.0	673807.0	109749.0	3173.0	60.32	50.1	47.54	31.64	0.0	-0.06771	0.0	0.18756
2021-12-23	6923636.0	673807.0	109749.0	3173.0	60.32	50.1	47.54	31.64	-0.05668	0.0	0.22312	0.0
2021-12-24	6923636.0	685036.0	109749.0	3187.0	60.32	50.1	47.54	31.64	0.0	-0.38868	0.0	0.25853
2021-12-24	6923636.0	685036.0	109749.0	3187.0	60.32	50.1	47.54	31.64	-0.38715	0.0	0.30732	0.0
2021-12-25	6923636.0	685036.0	109749.0	3187.0	60.32	50.1	47.54	31.64	0.0	-0.24596	0.0	0.27019
2021-12-25	6923636.0	685036.0	109749.0	3187.0	60.32	50.1	47.54	31.64	-0.39697	0.0	0.3752	0.0
2021-12-26	6923636.0	685036.0	109749.0	3187.0	60.32	50.1	47.54	31.63	0.0	-0.20891	0.0	0.3192
2021-12-26	6923636.0	685036.0	109749.0	3187.0	60.32	50.1	47.54	31.63	-0.11971	0.0	0.39994	0.0
2021-12-27	7005289.0	726071.0	110433.0	3217.0	60.31	50.07	47.52	31.59	0.0	-0.15734	0.0	0.23676
2021-12-27	7005289.0	726071.0	110433.0	3217.0	60.31	50.07	47.52	31.59	-0.20339	0.0	0.2793	0.0
2021-12-28	7026369.0	739071.0	110805.0	3231.0	60.29	50.04	47.5	31.55	-0.19744	0.0	0.27408	0.0
2021-12-28	7026369.0	739071.0	110805.0	3231.0	60.29	50.04	47.5	31.55	0.0	-0.19827	0.0	0.25346
2021-12-29	7066412.0	762299.0	111219.0	3247.0	60.28	50.02	47.48	31.52	-0.18877	0.0	0.26222	0.0
2021-12-29	7066412.0	762299.0	111219.0	3247.0	60.28	50.02	47.48	31.52	0.0	-0.1797	0.0	0.22904
2021-12-30	7109182.0	783702.0	111602.0	3256.0	60.27	50.01	47.47	31.5	-0.18561	0.0	0.24311	0.0
2021-12-30	7109182.0	783702.0	111602.0	3256.0	60.27	50.01	47.47	31.5	0.0	-0.14714	0.0	0.20309
2021-12-31	7109182.0	802397.0	111602.0	3267.0	60.27	50.01	47.46	31.49	0.0	-0.39736	0.0	0.2652
2021-12-31	7109182.0	802397.0	111602.0	3267.0	60.27	50.01	47.46	31.49	-0.37827	0.0	0.29609	0.0
2022-01-01	7109182.0	823282.0	111602.0	3272.0	60.27	49.46	47.46	30.65	-0.4429	0.0	0.40653	0.0
2022-01-01	7109182.0	823282.0	111602.0	3272.0	60.27	49.46	47.46	30.65	0.0	-0.31749	0.0	0.3256
2022-01-02	7109182.0	831236.0	111602.0	3287.0	60.27	49.45	47.46	30.63	0.0	-0.21955	0.0	0.32699
2022-01-02	7109182.0	831236.0	111602.0	3287.0	60.27	49.45	47.46	30.63	-0.14616	0.0	0.4452	0.0
2022-01-03	7109182.0	840037.0	111602.0	3292.0	60.26	49.42	47.44	30.59	0.0	-0.15091	0.0	0.21581
2022-01-03	7109182.0	840037.0	111602.0	3292.0	60.26	49.42	47.44	30.59	-0.13144	0.0	0.23551	0.0
2022-01-04	7238408.0	865110.0	112579.0	3307.0	60.24	49.4	47.41	30.55	0.0	-0.14224	0.0	0.20644
2022-01-04	7238408.0	865110.0	112579.0	3307.0	60.24	49.4	47.41	30.55	-0.13784	0.0	0.23937	0.0
2022-01-05	7297320.0	893393.0	112925.0	3322.0	60.22	49.38	47.38	30.52	-0.15367	0.0	0.24894	0.0
2022-01-05	7297320.0	893393.0	112925.0	3322.0	60.22	49.38	47.38	30.52	0.0	-0.14232	0.0	0.20544
2022-01-06	7361660.0	919388.0	113368.0	3333.0	60.2	49.36	47.36	30.49	-0.16234	0.0	0.23735	0.0
2022-01-06	7361660.0	919388.0	113368.0	3333.0	60.2	49.36	47.36	30.49	0.0	-0.14863	0.0	0.20491
2022-01-07	7417995.0	937649.0	113632.0	3343.0	60.18	49.34	47.32	30.46	0.0	-0.20566	0.0	0.20773
2022-01-07	7417995.0	937649.0	113632.0	3343.0	60.18	49.34	47.32	30.46	-0.20185	0.0	0.24425	0.0
2022-01-08	7417995.0	950237.0	113632.0	3371.0	60.17	49.32	47.3	30.43	-0.15242	0.0	0.29175	0.0
2022-01-08	7417995.0	950237.0	113632.0	3371.0	60.17	49.32	47.3	30.43	0.0	-0.18089	0.0	0.27732
2022-01-09	7417995.0	969485.0	113632.0	3385.0	60.16	49.3	47.29	30.4	0.0	-0.19374	0.0	0.31019
2022-01-09	7417995.0	969485.0	113632.0	3385.0	60.16	49.3	47.29	30.4	-0.19263	0.0	0.45432	0.0
2022-01-10	7535691.0	983899.0	114029.0	3394.0	60.15	49.29	47.27	30.38	0.0	-0.11206	0.0	0.19677
2022-01-10	7535691.0	983899.0	114029.0	3394.0	60.15	49.29	47.27	30.38	-0.07475	0.0	0.21689	0.0
2022-01-11	7581381.0	1006295.0	114351.0	3408.0	60.12	51.65	47.23	34.06	-0.08185	0.0	0.21737	0.0
2022-01-11	7581381.0	1006295.0	114351.0	3408.0	60.12	51.65	47.23	34.06	0.0	-0.12552	0.0	0.20419
2022-01-12	7661811.0	1030638.0	114735.0	3433.0	60.1	51.64	47.2	34.04	0.0	-0.12749	0.0	0.19752
2022-01-12	7661811.0	1030638.0	114735.0	3433.0	60.1	51.64	47.2	34.04	-0.09581	0.0	0.22125	0.0
2022-01-13	7743228.0	1056389.0	115051.0	3453.0	60.08	51.63	47.16	34.02	-0.101	0.0	0.21608	0.0
2022-01-13	7743228.0	1056389.0	115051.0	3453.0	60.08	51.63	47.16	34.02	0.0	-0.12791	0.0	0.19608
2022-01-14	7835451.0	1080003.0	115337.0	3468.0	60.06	51.62	47.13	34.0	0.0	-0.15649	0.0	0.19142
2022-01-14	7835451.0	1080003.0	115337.0	3468.0	60.06	51.62	47.13	34.0	-0.11779	0.0	0.21462	0.0
2022-01-15	7835451.0	1105037.0	115337.0	3484.0	60.04	51.61	47.11	33.99	-0.12582	0.0	0.27833	0.0
2022-01-15	7835451.0	1105037.0	115337.0	3484.0	60.04	51.61	47.11	33.99	0.0	-0.12124	0.0	0.25861
2022-01-16	7835451.0	1131206.0	115337.0	3494.0	60.04	51.6	47.1	33.98	0.0	-0.16522	0.0	0.30459
2022-01-16	7835451.0	1131206.0	115337.0	3494.0	60.04	51.6	47.1	33.98	-0.17209	0.0	0.43619	0.0
2022-01-17	8000122.0	1159986.0	115649.0	3505.0	60.03	51.59	47.08	33.97	0.0	-0.107	0.0	0.20247
2022-01-17	8000122.0	1159986.0	115649.0	3505.0	60.03	51.59	47.08	33.97	-0.0754	0.0	0.22199	0.0
2022-01-18	8074527.0	1193479.0	115842.0	3519.0	60.01	51.59	47.06	33.96	0.0	-0.11997	0.0	0.20348
2022-01-18	8074527.0	1193479.0	115842.0	3519.0	60.01	51.59	47.06	33.96	-0.06509	0.0	0.21767	0.0
2022-01-19	8186850.0	1232238.0	116081.0	3535.0	59.99	51.58	47.03	33.94	0.0	-0.1387	0.0	0.20707
2022-01-19	8186850.0	1232238.0	116081.0	3535.0	59.99	51.58	47.03	33.94	-0.09242	0.0	0.2248	0.0
2022-01-20	8320386.0	1272864.0	116315.0	3550.0	59.97	51.57	47.0	33.93	0.0	-0.1362	0.0	0.21295
2022-01-20	8320386.0	1272864.0	116315.0	3550.0	59.97	51.57	47.0	33.93	-0.10436	0.0	0.22345	0.0
2022-01-21	8460546.0	1319695.0	116485.0	3571.0	59.95	51.56	46.97	33.92	0.0	-0.15935	0.0	0.19375
2022-01-21	8460546.0	1319695.0	116485.0	3571.0	59.95	51.56	46.97	33.92	-0.12207	0.0	0.2222	0.0
2022-01-22	8460546.0	1355815.0	116485.0	3596.0	59.94	51.56	46.95	33.92	-0.18529	0.0	0.30109	0.0
2022-01-22	8460546.0	1355815.0	116485.0	3596.0	59.94	51.56	46.95	33.92	0.0	-0.12487	0.0	0.26086
2022-01-23	8460546.0	1397833.0	116485.0	3608.0	59.94	51.56	46.94	33.91	0.0	-0.17202	0.0	0.30552
2022-01-23	8460546.0	1397833.0	116485.0	3608.0	59.94	51.56	46.94	33.91	-0.18936	0.0	0.44495	0.0
2022-01-24	8744840.0	1438181.0	116746.0	3621.0	60.04	51.55	43.4	33.9	0.0	-0.15235	0.0	0.218
2022-01-24	8744840.0	1438181.0	116746.0	3621.0	60.04	51.55	43.4	33.9	-0.12489	0.0	0.24024	0.0
2022-01-25	8871795.0	1484771.0	116960.0	3635.0	60.04	51.55	43.39	33.9	-0.13292	0.0	0.24213	0.0
2022-01-25	8871795.0	1484771.0	116960.0	3635.0	60.04	51.55	43.39	33.9	0.0	-0.13777	0.0	0.20623
2022-01-26	9035795.0	1531518.0	117126.0	3656.0	60.04	51.54	43.39	33.89	0.0	-0.16684	0.0	0.21332
2022-01-26	9035795.0	1531518.0	117126.0	3656.0	60.04	51.54	43.39	33.89	-0.14978	0.0	0.25229	0.0
2022-01-27	9238931.0	1582551.0	117314.0	3674.0	60.03	51.54	43.38	33.88	0.0	-0.20196	0.0	0.22761
2022-01-27	9238931.0	1582551.0	117314.0	3674.0	60.03	51.54	43.38	33.88	-0.20526	0.0	0.273	0.0
2022-01-28	9429079.0	1636206.0	117484.0	3700.0	60.03	51.53	43.37	33.87	0.0	-0.17892	0.0	0.20604
2022-01-28	9429079.0	1636206.0	117484.0	3700.0	60.03	51.53	43.37	33.87	-0.18397	0.0	0.25306	0.0
2022-01-29	9429079.0	1677289.0	117484.0	3717.0	60.02	51.53	43.37	33.87	-0.20264	0.0	0.33627	0.0
2022-01-29	9429079.0	1677289.0	117484.0	3717.0	60.02	51.53	43.37	33.87	0.0	-0.21216	0.0	0.30826
2022-01-30	9429079.0	1713485.0	117484.0	3738.0	60.02	51.53	43.37	33.86	0.0	-0.20177	0.0	0.33219
2022-01-30	9429079.0	1713485.0	117484.0	3738.0	60.02	51.53	43.37	33.86	-0.20217	0.0	0.46371	0.0
2022-01-31	9815533.0	1742569.0	117786.0	3755.0	60.02	51.52	43.37	33.86	0.0	-0.10773	0.0	0.20842
2022-01-31	9815533.0	1742569.0	117786.0	3755.0	60.02	51.52	43.37	33.86	-0.16185	0.0	0.27184	0.0
2022-02-01	9978146.0	1787935.0	117974.0	3770.0	60.02	30.71	43.36	14.44	-0.16714	0.0	0.27501	0.0
2022-02-01	9978146.0	1787935.0	117974.0	3770.0	60.02	30.71	43.36	14.44	0.0	-0.11018	0.0	0.20908
2022-02-02	10186644.0	1842936.0	118170.0	3790.0	60.01	30.71	43.36	14.44	0.0	-0.11103	0.0	0.1965
2022-02-02	10186644.0	1842936.0	118170.0	3790.0	60.01	30.71	43.36	14.44	-0.15262	0.0	0.25985	0.0
2022-02-03	10422764.0	1887161.0	118334.0	3811.0	60.01	30.71	43.35	14.44	0.0	-0.13384	0.0	0.20475
2022-02-03	10422764.0	1887161.0	118334.0	3811.0	60.01	30.71	43.35	14.44	-0.17119	0.0	0.25948	0.0
2022-02-04	10671602.0	1927340.0	118504.0	3828.0	60.01	30.71	43.34	14.44	0.0	-0.15697	0.0	0.20276
2022-02-04	10671602.0	1927340.0	118504.0	3828.0	60.01	30.71	43.34	14.44	-0.18834	0.0	0.25935	0.0
2022-02-05	10671602.0	1966530.0	118504.0	3863.0	60.01	30.71	43.34	14.44	0.0	-0.09329	0.0	0.2609
2022-02-05	10671602.0	1966530.0	118504.0	3863.0	60.01	30.71	43.34	14.44	-0.17942	0.0	0.32615	0.0
2022-02-06	10671602.0	2003042.0	118504.0	3881.0	60.0	30.71	43.34	14.44	0.0	-0.14512	0.0	0.30486
2022-02-06	10671602.0	2003042.0	118504.0	3881.0	60.0	30.71	43.34	14.44	-0.28325	0.0	0.4993	0.0
2022-02-07	11117857.0	2037891.0	118766.0	3909.0	60.0	30.71	43.34	14.44	0.0	-0.10457	0.0	0.2061
2022-02-07	11117857.0	2037891.0	118766.0	3909.0	60.0	30.71	43.34	14.44	-0.15116	0.0	0.26188	0.0
2022-02-08	11287428.0	2087689.0	118943.0	3927.0	60.0	30.71	43.33	14.44	0.0	-0.11515	0.0	0.20046
2022-02-08	11287428.0	2087689.0	118943.0	3927.0	60.0	30.71	43.33	14.44	-0.14732	0.0	0.2593	0.0
2022-02-09	11521678.0	2142809.0	119215.0	3948.0	60.0	30.71	43.33	14.44	0.0	-0.11975	0.0	0.20514
2022-02-09	11521678.0	2142809.0	119215.0	3948.0	60.0	30.71	43.33	14.44	-0.14869	0.0	0.25952	0.0
2022-02-10	11769540.0	2196556.0	119453.0	3977.0	59.99	30.71	43.32	14.44	-0.15943	0.0	0.25243	0.0
2022-02-10	11769540.0	2196556.0	119453.0	3977.0	59.99	30.71	43.32	14.44	0.0	-0.13516	0.0	0.19822
2022-02-11	12009712.0	2244726.0	119679.0	4001.0	59.99	30.71	43.32	14.44	0.0	-0.12521	0.0	0.19317
2022-02-11	12009712.0	2244726.0	119679.0	4001.0	59.99	30.71	43.32	14.44	-0.18149	0.0	0.25778	0.0
2022-02-12	12009712.0	2289076.0	119679.0	4038.0	59.99	30.71	43.31	14.44	0.0	-0.08402	0.0	0.26362
2022-02-12	12009712.0	2289076.0	119679.0	4038.0	59.99	30.71	43.31	14.44	-0.13891	0.0	0.31033	0.0
2022-02-13	12009712.0	2327399.0	119679.0	4068.0	59.99	30.71	43.31	14.43	0.0	-0.1073	0.0	0.29758
2022-02-13	12009712.0	2327399.0	119679.0	4068.0	59.99	30.71	43.31	14.43	-0.12299	0.0	0.42879	0.0
2022-02-14	12421126.0	2356873.0	119977.0	4109.0	59.99	30.71	43.31	14.43	-0.109	0.0	0.24774	0.0
2022-02-14	12421126.0	2356873.0	119977.0	4109.0	59.99	30.71	43.31	14.43	0.0	-0.12773	0.0	0.21045
2022-02-15	12580343.0	2399851.0	120220.0	4139.0	59.98	30.71	43.31	14.43	-0.11851	0.0	0.24944	0.0
2022-02-15	12580343.0	2399851.0	120220.0	4139.0	59.98	30.71	43.31	14.43	0.0	-0.11954	0.0	0.2086
2022-02-16	12800315.0	2442799.0	120467.0	4163.0	59.98	30.71	43.3	14.43	-0.15364	0.0	0.26529	0.0
2022-02-16	12800315.0	2442799.0	120467.0	4163.0	59.98	30.71	43.3	14.43	0.0	-0.16155	0.0	0.22217
2022-02-17	13035941.0	2483399.0	120728.0	4207.0	59.98	30.71	43.3	14.43	0.0	-0.15974	0.0	0.20903
2022-02-17	13035941.0	2483399.0	120728.0	4207.0	59.98	30.71	43.3	14.43	-0.22871	0.0	0.29395	0.0
2022-02-18	13255989.0	2519057.0	120992.0	4250.0	59.98	30.71	43.3	14.43	-0.20453	0.0	0.26917	0.0
2022-02-18	13255989.0	2519057.0	120992.0	4250.0	59.98	30.71	43.3	14.43	0.0	-0.1929	0.0	0.21527
2022-02-19	13255989.0	2552361.0	120992.0	4278.0	59.98	30.71	43.3	14.43	-0.21156	0.0	0.33881	0.0
2022-02-19	13255989.0	2552361.0	120992.0	4278.0	59.98	30.71	43.3	14.43	0.0	-0.15657	0.0	0.27965
2022-02-20	13255989.0	2578051.0	120992.0	4312.0	59.98	30.71	43.29	14.43	0.0	-0.12161	0.0	0.29818
2022-02-20	13255989.0	2578051.0	120992.0	4312.0	59.98	30.71	43.29	14.43	-0.25171	0.0	0.48426	0.0
2022-02-21	13636993.0	2606934.0	121297.0	4341.0	59.97	30.71	43.29	14.43	-0.14409	0.0	0.26755	0.0
2022-02-21	13636993.0	2606934.0	121297.0	4341.0	59.97	30.71	43.29	14.43	0.0	-0.11877	0.0	0.21064
2022-02-22	13762895.0	2637414.0	121603.0	4375.0	59.97	30.71	43.29	14.43	-0.12841	0.0	0.25135	0.0
2022-02-22	13762895.0	2637414.0	121603.0	4375.0	59.97	30.71	43.29	14.43	0.0	-0.08248	0.0	0.18924
2022-02-23	13971947.0	2666454.0	121902.0	4422.0	59.97	30.71	43.29	14.43	-0.10205	0.0	0.24102	0.0
2022-02-23	13971947.0	2666454.0	121902.0	4422.0	59.97	30.71	43.29	14.43	0.0	-0.07612	0.0	0.18304
